date,service_name,category,chip_family,region,environment,cost_centre,cost_usd,currency,anomaly_injected,anomaly_reason,resource_id
2025-12-17,Azure Kubernetes Service,Compute,cpu_general,UK South,production,finops,280.1733,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureKubernetesService/uk-south-001
2025-12-17,Azure Kubernetes Service,Compute,cpu_general,East US,staging,analytics,316.4301,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureKubernetesService/east-us-001
2025-12-17,Azure Kubernetes Service,Compute,cpu_general,Southeast Asia,staging,finops,343.2732,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureKubernetesService/southeast-asia-001
2025-12-17,Azure Machine Learning,AI/ML,gpu_training,Central India,staging,ml-engineering,506.6763,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureMachineLearning/central-india-001
2025-12-17,Azure Machine Learning,AI/ML,gpu_training,West Europe,staging,cloud-infra,590.0384,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureMachineLearning/west-europe-001
2025-12-17,Azure Machine Learning,AI/ML,gpu_training,Australia East,production,analytics,593.5387,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureMachineLearning/australia-east-001
2025-12-17,Azure OpenAI Service,AI/ML,gpu_inference,East US,production,ml-engineering,276.9526,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureOpenAIService/east-us-001
2025-12-17,Azure OpenAI Service,AI/ML,gpu_inference,West Europe,production,data-platform,234.8571,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureOpenAIService/west-europe-001
2025-12-17,Azure OpenAI Service,AI/ML,gpu_inference,Southeast Asia,production,finops,233.1158,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureOpenAIService/southeast-asia-001
2025-12-17,Azure Databricks,Analytics,cpu_general,East US,production,finops,407.3003,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDatabricks/east-us-001
2025-12-17,Azure Databricks,Analytics,cpu_general,Central India,production,ml-engineering,400.2641,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDatabricks/central-india-001
2025-12-17,Azure Databricks,Analytics,cpu_general,UK South,production,data-platform,398.8099,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDatabricks/uk-south-001
2025-12-17,Azure Databricks,Analytics,cpu_general,Southeast Asia,development,data-platform,401.8112,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDatabricks/southeast-asia-001
2025-12-17,Azure Synapse Analytics,Analytics,cpu_general,West Europe,production,ml-engineering,199.072,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureSynapseAnalytics/west-europe-001
2025-12-17,Azure Synapse Analytics,Analytics,cpu_general,Australia East,development,data-platform,214.4366,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureSynapseAnalytics/australia-east-001
2025-12-17,Azure Synapse Analytics,Analytics,cpu_general,Central India,production,finops,215.4609,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureSynapseAnalytics/central-india-001
2025-12-17,Azure Data Factory,Integration,cpu_general,UK South,production,analytics,89.7949,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDataFactory/uk-south-001
2025-12-17,Azure Data Factory,Integration,cpu_general,Australia East,production,analytics,109.4528,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDataFactory/australia-east-001
2025-12-17,Azure Data Factory,Integration,cpu_general,Southeast Asia,production,ml-engineering,98.8476,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDataFactory/southeast-asia-001
2025-12-17,Azure Data Factory,Integration,cpu_general,West Europe,staging,finops,86.161,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDataFactory/west-europe-001
2025-12-17,Azure Blob Storage,Storage,storage,Southeast Asia,staging,analytics,147.7218,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureBlobStorage/southeast-asia-001
2025-12-17,Azure Blob Storage,Storage,storage,West Europe,production,ml-engineering,129.4063,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureBlobStorage/west-europe-001
2025-12-17,Azure Blob Storage,Storage,storage,Australia East,production,data-platform,149.1874,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureBlobStorage/australia-east-001
2025-12-17,Azure Data Lake Storage Gen2,Storage,storage,Southeast Asia,production,analytics,191.6984,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDataLakeStorageGen2/southeast-asia-001
2025-12-17,Azure Data Lake Storage Gen2,Storage,storage,West Europe,production,ml-engineering,163.9192,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDataLakeStorageGen2/west-europe-001
2025-12-17,Azure Data Lake Storage Gen2,Storage,storage,Australia East,production,ml-engineering,188.9585,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDataLakeStorageGen2/australia-east-001
2025-12-17,Azure Data Lake Storage Gen2,Storage,storage,UK South,staging,data-platform,181.2309,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataLakeStorageGen2/uk-south-001
2025-12-17,Azure SQL Database,Database,cpu_general,Central India,production,ml-engineering,197.6594,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureSQLDatabase/central-india-001
2025-12-17,Azure SQL Database,Database,cpu_general,Southeast Asia,staging,finops,213.6052,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureSQLDatabase/southeast-asia-001
2025-12-17,Azure SQL Database,Database,cpu_general,Australia East,development,analytics,181.8217,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSQLDatabase/australia-east-001
2025-12-17,Azure Cosmos DB,Database,cpu_general,East US,production,cloud-infra,216.6716,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureCosmosDB/east-us-001
2025-12-17,Azure Cosmos DB,Database,cpu_general,UK South,production,finops,214.167,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureCosmosDB/uk-south-001
2025-12-17,Azure Cosmos DB,Database,cpu_general,Central India,staging,finops,215.5266,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureCosmosDB/central-india-001
2025-12-17,Azure Cosmos DB,Database,cpu_general,West Europe,production,analytics,229.1528,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureCosmosDB/west-europe-001
2025-12-17,Azure Stream Analytics,Integration,cpu_general,West Europe,production,data-platform,123.5832,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureStreamAnalytics/west-europe-001
2025-12-17,Azure Stream Analytics,Integration,cpu_general,Central India,production,finops,122.9629,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureStreamAnalytics/central-india-001
2025-12-17,Azure Stream Analytics,Integration,cpu_general,Australia East,staging,finops,128.2608,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureStreamAnalytics/australia-east-001
2025-12-17,Azure Stream Analytics,Integration,cpu_general,UK South,development,analytics,120.4251,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureStreamAnalytics/uk-south-001
2025-12-17,Azure Functions,Compute,cpu_serverless,East US,production,ml-engineering,50.3583,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureFunctions/east-us-001
2025-12-17,Azure Functions,Compute,cpu_serverless,Central India,staging,ml-engineering,44.1574,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureFunctions/central-india-001
2025-12-17,Azure Functions,Compute,cpu_serverless,Australia East,production,finops,54.9296,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureFunctions/australia-east-001
2025-12-17,Azure Functions,Compute,cpu_serverless,UK South,production,finops,47.3705,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureFunctions/uk-south-001
2025-12-17,Azure Monitor,Management,cpu_general,Southeast Asia,staging,finops,74.7005,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureMonitor/southeast-asia-001
2025-12-17,Azure Monitor,Management,cpu_general,Central India,production,data-platform,73.3292,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureMonitor/central-india-001
2025-12-17,Azure Monitor,Management,cpu_general,Australia East,production,analytics,83.2955,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureMonitor/australia-east-001
2025-12-17,Azure Purview,Governance,cpu_general,Southeast Asia,staging,data-platform,59.0747,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzurePurview/southeast-asia-001
2025-12-17,Azure Purview,Governance,cpu_general,West Europe,staging,ml-engineering,63.5858,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzurePurview/west-europe-001
2025-12-18,Azure Virtual Machines,Compute,cpu_general,East US,production,ml-engineering,437.3538,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureVirtualMachines/east-us-001
2025-12-18,Azure Virtual Machines,Compute,cpu_general,UK South,production,data-platform,418.9448,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureVirtualMachines/uk-south-001
2025-12-18,Azure Kubernetes Service,Compute,cpu_general,West Europe,production,analytics,289.9628,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureKubernetesService/west-europe-001
2025-12-18,Azure Kubernetes Service,Compute,cpu_general,Central India,development,data-platform,273.3399,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureKubernetesService/central-india-001
2025-12-18,Azure Kubernetes Service,Compute,cpu_general,Southeast Asia,staging,ml-engineering,299.9229,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureKubernetesService/southeast-asia-001
2025-12-18,Azure Kubernetes Service,Compute,cpu_general,Australia East,development,data-platform,332.3428,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureKubernetesService/australia-east-001
2025-12-18,Azure Machine Learning,AI/ML,gpu_training,East US,development,ml-engineering,591.9004,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureMachineLearning/east-us-001
2025-12-18,Azure Machine Learning,AI/ML,gpu_training,Southeast Asia,production,ml-engineering,523.9384,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureMachineLearning/southeast-asia-001
2025-12-18,Azure Machine Learning,AI/ML,gpu_training,Central India,production,cloud-infra,589.9957,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureMachineLearning/central-india-001
2025-12-18,Azure Machine Learning,AI/ML,gpu_training,West Europe,staging,analytics,599.8717,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureMachineLearning/west-europe-001
2025-12-18,Azure OpenAI Service,AI/ML,gpu_inference,UK South,production,finops,242.4212,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureOpenAIService/uk-south-001
2025-12-18,Azure OpenAI Service,AI/ML,gpu_inference,East US,staging,data-platform,264.0748,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureOpenAIService/east-us-001
2025-12-18,Azure Databricks,Analytics,cpu_general,Australia East,staging,data-platform,393.1222,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDatabricks/australia-east-001
2025-12-18,Azure Databricks,Analytics,cpu_general,Southeast Asia,production,cloud-infra,355.5205,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDatabricks/southeast-asia-001
2025-12-18,Azure Databricks,Analytics,cpu_general,East US,production,finops,402.5002,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDatabricks/east-us-001
2025-12-18,Azure Databricks,Analytics,cpu_general,West Europe,staging,finops,408.8548,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDatabricks/west-europe-001
2025-12-18,Azure Synapse Analytics,Analytics,cpu_general,Australia East,development,cloud-infra,228.9559,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureSynapseAnalytics/australia-east-001
2025-12-18,Azure Synapse Analytics,Analytics,cpu_general,UK South,production,analytics,228.4629,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSynapseAnalytics/uk-south-001
2025-12-18,Azure Data Factory,Integration,cpu_general,Central India,production,ml-engineering,84.8115,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDataFactory/central-india-001
2025-12-18,Azure Data Factory,Integration,cpu_general,Australia East,staging,data-platform,88.1654,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataFactory/australia-east-001
2025-12-18,Azure Data Factory,Integration,cpu_general,Southeast Asia,production,finops,99.244,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDataFactory/southeast-asia-001
2025-12-18,Azure Blob Storage,Storage,storage,Central India,production,finops,146.2403,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureBlobStorage/central-india-001
2025-12-18,Azure Blob Storage,Storage,storage,UK South,production,finops,146.2544,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureBlobStorage/uk-south-001
2025-12-18,Azure Data Lake Storage Gen2,Storage,storage,West Europe,production,cloud-infra,229.7014,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDataLakeStorageGen2/west-europe-001
2025-12-18,Azure Data Lake Storage Gen2,Storage,storage,Central India,production,analytics,183.6024,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDataLakeStorageGen2/central-india-001
2025-12-18,Azure Data Lake Storage Gen2,Storage,storage,Australia East,staging,cloud-infra,191.5342,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDataLakeStorageGen2/australia-east-001
2025-12-18,Azure SQL Database,Database,cpu_general,East US,production,finops,199.783,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureSQLDatabase/east-us-001
2025-12-18,Azure SQL Database,Database,cpu_general,UK South,production,ml-engineering,195.2894,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureSQLDatabase/uk-south-001
2025-12-18,Azure SQL Database,Database,cpu_general,West Europe,staging,finops,180.9351,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureSQLDatabase/west-europe-001
2025-12-18,Azure SQL Database,Database,cpu_general,Australia East,production,data-platform,196.8869,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureSQLDatabase/australia-east-001
